"","row_labels","PC1","PC2","PC3","PC4","...1","Unnamed: 0","image_id","planting_date","genotype","treatment","pistil_area","pistil_circularity","bbox","segm","confidence","center_x","center_y","perimeter_intersect","possible_overlap","scan_position","scan_angle","plant_id","total_scans_for_sample","y_pos_all_overlapped","y_pos_all_overlapped_len_standardized","mask_id","year","plant"
"4758","mask_449_1",2.65216879344842,1.51791509192229,2.82113430194553,1.59368902329461,449,11,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","3180","0.678920580233245","[[336.7335  248.4128  385.98132 347.63162]]","{'size': [672, 1008], 'counts': b'WSn64dd0l0ZO7I5^Ob0I8H6L4K5M3N1O1O00100O1O000001O2N2N2N3M2N3M2N3M4L00000000001N3N1O2M3M4M1N3M3M4K5K6J8C`ah<'}","0.9739492","361","372","FALSE","FALSE","0","8","154-2","9","372","0.0553571428571428","mask_449",21,"gt1ra3B73_154-2"
"4759","mask_449_12",-0.902158540219985,-1.71169744137099,-0.872145440295379,-0.0796715139107863,449,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0500000008.jpg","early_planting","gt1ra3B73","no_treatment","1778","0.8639908271401195","[[424.82138 214.70255 463.56833 274.26013]]","{'size': [672, 1008], 'counts': b'_Tg8d0Yd06K4L3M4M3L4M3L2O101M200O1O10000O100O100000000001O1O0O2O1N2O1N2M4M2L5K6J7Ig]U;'}","0.9921576","443.5","427.0","False","False","05","08","266-5","08","2296.0","0.37962962962962965","mask_449",24,"gt1ra3B73_266-5"
"4760","mask_45_1",-2.5855401075614,1.9973853353822,0.0927522677710727,1.07646451533601,45,8,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/defoliated/154-1~0200000008.jpg","early_planting","gt1ra3B73","defoliated","1885","0.87570575611903","[[413.68774 294.96585 456.48355 352.81927]]","{'size': [672, 1008], 'counts': b'lo_8<]d0=G6K4M3L4M3M3M3N1N2O1O0000001O000000000001O0O2O1O1O001O1O0O2O1O1N2N3M3N2N2M3J6J9ERnY;'}","0.97505003","434.5","347.5","FALSE","FALSE","2","8","154-1","9","776.5","0.11547619047619","mask_45",21,"gt1ra3B73_154-1"
"4761","mask_45_12",1.90499391995718,4.38559756889864,-0.668760274535829,-0.361251065902362,45,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1p/gt1P_261-1~0400000008.jpg","early_planting","gt1p","no_treatment","326","0.8236026477609313","[[461.21643 185.17482 478.13034 217.40385]]","{'size': [672, 1008], 'counts': b'Zg^93hd09J4K5K4N2O010O01O1O1O1N3L3N4JlXl:'}","0.9001821","468.5","470.5","False","False","04","08","261-1","09","2086.5","0.3104166666666667","mask_45",24,"gt1p_261-1"
"4762","mask_450_1",0.152104182797404,-1.67482582997552,0.92985715787298,0.7192195330499,450,12,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","2650","0.722351295030935","[[515.96545 533.53894 556.6514  618.6921 ]]","{'size': [672, 1008], 'counts': b'_Uc:g0Rd0`0D:F8H8I4M3M2O2M3N1M2O10001O0000000000O2O1O2N1O1O2M2O2N2N2M4M3L6K4K5K5K4K5K9^OQRX9'}","0.973307","535.5","95.5","FALSE","FALSE","0","8","154-2","9","95.5","0.0141369047619047","mask_450",21,"gt1ra3B73_154-2"
"4763","mask_450_12",-0.0104860022115012,-0.529857255563089,-0.343801617208995,-1.52083312636679,450,2,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0500000008.jpg","early_planting","gt1ra3B73","no_treatment","1832","0.7944866950778524","[[471.20834 238.30031 507.57486 306.0902 ]]","{'size': [672, 1008], 'counts': b']Pf98ad0=F8I8I4L5K4M2M3O0O2M201N1O2O0000000010N110O001O1O1O1O1O2N1N3M3L5K5HPaX:'}","0.98506594","489.0","399.5","False","False","05","08","266-5","08","2131.0","0.3523478835978836","mask_450",24,"gt1ra3B73_266-5"
"4764","mask_451_1",-1.59275690395524,1.39940911397431,-0.285589837315313,-1.22012906454987,451,13,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","2774","0.860288329349584","[[296.41483 275.63416 344.4353  351.69266]]","{'size': [672, 1008], 'counts': b'ZkS65<=]c0i0I6K3N3M3M2N2N3N2M100O100O100000000000000001O001O001O00001N2O00001O1N2O0O2N3M2M3N3L4L4L8Fb^c='}","0.9732145","320.5","356.5","FALSE","FALSE","0","8","154-2","9","356.5","0.0529761904761904","mask_451",21,"gt1ra3B73_154-2"
"4765","mask_451_12",1.2824726166144,-0.68842124953733,-0.20748665832268,0.937905238214827,451,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0500000008.jpg","early_planting","gt1ra3B73","no_treatment","1852","0.6831805373567773","[[397.83496 203.98404 435.33038 279.3472 ]]","{'size': [672, 1008], 'counts': b']RV8>_d0:F7J4K6J5J7J6K4M2N1N2O1O2N100000000001O1O001O1O1O1O3Mf0YO4M1N0O3Gfhi;'}","0.97825617","415.0","429.5","False","False","05","08","266-5","08","2311.0","0.38210978835978837","mask_451",24,"gt1ra3B73_266-5"
"4766","mask_452_1",4.50252510302407,-1.70299045735641,1.40533324487696,1.29264335070499,452,14,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","1637","0.682277334170729","[[572.46857 117.97785 605.45154 189.39453]]","{'size': [672, 1008], 'counts': b'cUh;i0Td07K5I6K3M4M2M3N1O2M2N2N2O1O1O1O1000O100ZNV]OV1lb0eNX]OZ1Wc001N2O001N2N3M2N4H8EaZX8'}","0.9532392","588.5","517.5","FALSE","FALSE","0","8","154-2","9","517.5","0.0769345238095238","mask_452",21,"gt1ra3B73_154-2"
"4767","mask_452_12",-0.38665186225938,-1.12676128609311,0.891220947967417,-0.990363964160043,452,6,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0500000008.jpg","early_planting","gt1ra3B73","no_treatment","1283","0.7362313446284963","[[536.9203 374.3384 569.3559 434.8703]]","{'size': [672, 1008], 'counts': b'RjP;6cd0;H5L4L3N3K5J6L3N2N2O1O1N2O100O10O100O001O1O1N3M2N3L5L3L6I9XO^\\P9'}","0.966339","552.0","268.0","False","False","05","08","266-5","08","1342.0","0.2218915343915344","mask_452",24,"gt1ra3B73_266-5"
"4768","mask_453_1",2.70990324951971,-5.02889040230788,-2.77571351240741,-1.46442603262831,453,15,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","2545","0.759556433756301","[[265.9795   101.671646 311.3211   181.8394  ]]","{'size': [672, 1008], 'counts': b'U[_5m0Pd05L5L4K2N3N2M4M2O1N1O3N2M100O100O1O1N2M3O1L40000101N3M1O1O1O1N3N1O1N2N2O2M4K4M4L7G8HgmY>'}","0.95234746","288","530.5","FALSE","FALSE","0","8","154-2","9","530.5","0.0788690476190476","mask_453",21,"gt1ra3B73_154-2"
"4769","mask_453_12",-0.114294885235057,-1.51723113531232,1.403110586145,2.3757311489664,453,7,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0500000008.jpg","early_planting","gt1ra3B73","no_treatment","2347","0.616004562376323","[[486.37173   15.04     521.3035   109.291565]]","{'size': [672, 1008], 'counts': b'iYP:c0Yd0h0ZO9F5L3K5J6K4O1N3M2N2O1O1O1O1O1O1O100000O011O0N2O1M4K5K5J6eN`]ONjb0CdXP:'}","0.9648657","503.5","609.0","False","False","05","08","266-5","08","3388.0","0.5601851851851852","mask_453",24,"gt1ra3B73_266-5"
"4770","mask_454_1",-1.86114267065926,1.7673995595804,-0.301654852927677,0.388432169104817,454,16,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","1565","0.805788266861286","[[405.25244 179.90834 440.91605 240.61072]]","{'size': [672, 1008], 'counts': b'XoY84ed0f0_O6J4M4L3L4N2M2O1N3M101O000000000010N100000001O1N2N2M5K4L3M4L7G:E;F`ad;'}","0.94224495","422","461.5","FALSE","FALSE","0","8","154-2","9","461.5","0.0686011904761904","mask_454",21,"gt1ra3B73_154-2"
"4771","mask_454_12",5.37036864801451,0.364893758691306,-0.989216022798922,0.485302306306183,454,8,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0500000008.jpg","early_planting","gt1ra3B73","no_treatment","1159","0.6337332245483628","[[513.50037   46.149174 540.1367   110.59325 ]]","{'size': [672, 1008], 'counts': b'aQb:i0Qd08I7J4N2N2O1N2N2M3M3N2O100001O3M5K1O1N3K4J8H;Dofc9'}","0.94960463","526.5","593.5","False","False","05","08","266-5","08","3295.0","0.544808201058201","mask_454",24,"gt1ra3B73_266-5"
"4772","mask_455_1",-2.99789480244055,0.494747166939918,-0.1241808454466,-1.05086684397264,455,17,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","1499","0.819192907855275","[[289.95142 437.40024 331.17633 494.1184 ]]","{'size': [672, 1008], 'counts': b'PgP6`0^d06K5K4M4K3N2M3N1N3N001O1O0O2O01O01O01O010O001O1O1O2N2N2N2M4M1N5L2M3N2L3M4L[jk='}","0.9366884","311.5","206","FALSE","FALSE","0","8","154-2","9","206","0.0306547619047619","mask_455",21,"gt1ra3B73_154-2"
"4773","mask_455_12",-3.46365893400901,-4.60845461649855,0.472113491745468,0.985823221005289,455,9,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0500000008.jpg","early_planting","gt1ra3B73","no_treatment","1470","0.7315020043677518","[[515.34454 372.17114 548.7487  434.94876]]","{'size': [672, 1008], 'counts': b'R\\b:3_d0e0E5L4K5J6K5M2O1O20O00000000O1O100O1O0010000O0010O1N3M3K7Fe0]Oli^9'}","0.9423869","530.0","268.5","False","False","05","08","266-5","08","1345.0","0.22238756613756613","mask_455",24,"gt1ra3B73_266-5"
"4774","mask_456_1",-0.42723554650928,-1.68314622718475,-4.39561787834111,2.6516072471963,456,18,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","1930","0.754438298086013","[[362.98013 265.22952 402.00034 340.48627]]","{'size': [672, 1008], 'counts': b'nT_7e0Yd0:G5J4M3M2N2M205J8I3L100N200O10O100O1O2N101N101N2O1N102M2O1N2M4K5J8G8I:FjQ^<'}","0.93470216","382","367","FALSE","FALSE","0","8","154-2","9","367","0.0546130952380952","mask_456",21,"gt1ra3B73_154-2"
"4775","mask_456_12",2.59127081425683,0.292279018895375,-2.08230326895364,-3.49528945197846,456,1,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0600000008.jpg","early_planting","gt1ra3B73","no_treatment","1682","0.8243623796796357","[[392.5694    37.2267   429.30325  102.511826]]","{'size': [672, 1008], 'counts': b'lnQ8l0Pd08J4M2N2N2M3N1O2O0O1O2N100O1O100O1O1O100001N2N3L3O1N3L3M3M3M3M4L4K6J;@Vmk;'}","0.9895892","410.5","603.0","False","False","06","08","266-5","08","3955.0","0.6539351851851852","mask_456",24,"gt1ra3B73_266-5"
"4776","mask_457_1",-0.887904610852448,-2.07601868916421,1.45572074144806,2.16602475082348,457,19,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment","3260","0.662275371704196","[[609.8344  305.75754 656.38446 405.51788]]","{'size': [672, 1008], 'counts': b'jnc<=Zd0`0oNYOX]Om0`b0]OU]Oj0cb0_OY]Od0db0^O\\]Oc0^b0R1M4M2N2O1O1O1O100O100O1O100O100000000000000001O0O2O1N2M4M3L9Fl0UO5L3L4LndV7'}","0.89675146","635","315.5","FALSE","FALSE","0","8","154-2","9","315.5","0.046875","mask_457",21,"gt1ra3B73_154-2"
"4777","mask_457_12",4.50243556429664,-0.909362217958248,2.73769672484473,1.5173577171626,457,3,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0600000008.jpg","early_planting","gt1ra3B73","no_treatment","2282","0.6178434867228115","[[415.90002 134.12932 458.2934  222.20506]]","{'size': [672, 1008], 'counts': b'k_b8j0oc0:J5L3M2N3N1N3N1O1N3N1O1O1N2O1N2O1M3M3M3N2N1O2N110O01N2O1N2N3WN`]Oo0ab0kNh]OP1\\b0kNh]OR1Vc0M2M5K4K6Hd]Y;'}","0.9872853","437.0","493.0","False","False","06","08","266-5","08","3185.0","0.5266203703703703","mask_457",24,"gt1ra3B73_266-5"
"4778","mask_458_1",-0.650562500280519,-1.43795772701924,-1.9100222471451,0.162178668186549,458,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment","2462","0.814862920287407","[[713.43475 297.2789  769.8476  364.8308 ]]","{'size': [672, 1008], 'counts': b'jae>;ad05J6L5K4M2N3M2N3M2M3O1O100M3K5O100O100O1O100O100O10O10O10O10O01O1N2O1O1O1N2O1O1N2O1N2O1O2M3N2M3M4L4L5I6KZVm4'}","0.98867744","741","340.5","FALSE","FALSE","1","8","154-2","9","415","0.0617559523809523","mask_458",21,"gt1ra3B73_154-2"
"4779","mask_458_12",4.02573829514169,1.91457916520362,-0.515201117363895,-2.90410306485441,458,4,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0600000008.jpg","early_planting","gt1ra3B73","no_treatment","1701","0.6338426487556926","[[369.14807 300.695   406.1803  375.82346]]","{'size': [672, 1008], 'counts': b'TTc76fd0c0_O9F8I7I7I7J2M4M1O11O101N2N1O2N1O2N2N2N2N3L5L00O1002N6I3M2M2O1N`0@QQ\\<'}","0.98244905","386.5","332.5","False","False","06","08","266-5","08","2061.5","0.34077380952380953","mask_458",24,"gt1ra3B73_266-5"
"4780","mask_459_1",4.00055451962354,-0.858373667596141,-7.17365833874397,-2.23531968678998,459,6,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment","2167","0.777098088292311","[[623.9477  172.17017 670.1124  241.83911]]","{'size': [672, 1008], 'counts': b'`Pk<g0Ud07I5L4M3M3N2N2N1O2N1O1O1O100O100O1O100000000000O0100O010O00N020N2O2O2M4L6K2M3L4M2M5K6B_dm6'}","0.9881292","647.5","465.5","FALSE","FALSE","1","8","154-2","9","665","0.0989583333333333","mask_459",21,"gt1ra3B73_154-2"
"4781","mask_459_12",1.62941123743754,4.15094295025446,2.21960767233622,1.70406661829602,459,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0600000008.jpg","early_planting","gt1ra3B73","no_treatment","2467","0.6521820963778113","[[391.79044 283.41763 433.94684 371.10364]]","{'size': [672, 1008], 'counts': b'ZWR8f0Ud0;G4oNPOm]OW1ma0mNo]OW1na0mNm]OV1Rb0lNj]OW1Ub0jNh]OX1Xb0i0O00010O01O01O01O001O1O1O1O2N2N2N2N2N1O1O2M3N2M3N2M3L5K5K6H8I9DdPi;'}","0.98219025","412.5","344.0","False","False","06","08","266-5","08","2142.0","0.3541666666666667","mask_459",24,"gt1ra3B73_266-5"
"4782","mask_46_1",2.76129322640165,1.15691567228065,3.21110463425471,2.38448762169475,46,9,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/defoliated/154-1~0200000008.jpg","early_planting","gt1ra3B73","defoliated","2932","0.67953347386099","[[328.20963 125.7783  373.55643 220.81079]]","{'size': [672, 1008], 'counts': b'XRh6h0Td0;F7K4K4L4K6H7I7J6K4M2O1O1O1O10000O1001O00001O1O1O2N2N5bM`]OR2ib0N1O1J5M4O1M3M3O1N2N3K5M4K4K7IgaP='}","0.96920043","350.5","498","FALSE","FALSE","2","8","154-1","9","1228","0.182738095238095","mask_46",21,"gt1ra3B73_154-1"
"4783","mask_46_12",3.97193168726935,-2.0441083771307,-1.38557940391905,0.731249064623599,46,5,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1p/gt1P_261-1~0400000008.jpg","early_planting","gt1p","no_treatment","533","0.8025446633775869","[[444.63617  60.31168 466.53278  97.80268]]","{'size': [672, 1008], 'counts': b'`ST9<ad06L2N2N1O1M3O1O100O1O1O1O1O0100O4M7H4K5KccS;'}","0.8958697","455.0","592.5","False","False","04","08","261-1","09","2696.5","0.4011904761904762","mask_46",24,"gt1p_261-1"
"4784","mask_460_1",-2.02622082155779,0.465997618082263,0.317225816323321,1.34314217875617,460,8,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment","2371","0.812131797967537","[[674.48206  17.12866 719.34216  89.98721]]","{'size': [672, 1008], 'counts': b'lek=f0Ud07I7J5M2M4M3N1N2N2N3N1N2O1O1O1O1O1O100O100O001000O1O100O100O1N3N1O2M2N3M2N3L4K6J7J6ISdm5'}","0.98689413","697","617.5","FALSE","FALSE","1","8","154-2","9","969","0.144196428571429","mask_460",21,"gt1ra3B73_154-2"
"4785","mask_460_12",1.50137341760532,-1.04573881418078,-1.95072883102423,1.32530644545765,460,6,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0600000008.jpg","early_planting","gt1ra3B73","no_treatment","1222","0.7407303017983994","[[486.52902 148.02733 517.9519  208.55977]]","{'size': [672, 1008], 'counts': b'Pio95fd08F9J5M4L3M2N2N3N1N2O1N200O1O1O2N1O1O001O10O1O2M3M2L5K6J<BQRR:'}","0.97642833","501.5","492.5","False","False","06","08","266-5","08","3181.5","0.5259589947089947","mask_460",24,"gt1ra3B73_266-5"
"4786","mask_461_1",-1.79958006730302,-1.39211153238245,1.10562170202767,-2.59459584968846,461,10,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment","2759","0.854429395052764","[[214.24207 306.19064 262.8173  383.74936]]","{'size': [672, 1008], 'counts': b'\\]]4c0Yd0>D5K4M4K4M2N2N2N2N3M2O1N2O1N2N100O101O0000000001O0000100O1O001O1O1N2O1O1O2N2N1N4L3M6I5K6I>_OTWY?'}","0.9859244","238","325","FALSE","FALSE","1","8","154-2","9","384","0.0571428571428571","mask_461",21,"gt1ra3B73_154-2"
"4787","mask_461_12",-4.2666373629896,-1.25949998540021,1.92778705727231,0.336714453706354,461,7,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0600000008.jpg","early_planting","gt1ra3B73","no_treatment","1127","0.7934763790549292","[[483.19742    0.       516.05963   47.876293]]","{'size': [672, 1008], 'counts': b'onn9=]d07M3K4M3L5K4N2M3O1O1O2O00000000O1000000O1O1O1O1M3N3K5K6GSaS:'}","0.9727039","500.0","648.5","True","False","06","08","266-5","08","4273.5","0.7065145502645502","mask_461",24,"gt1ra3B73_266-5"
"4788","mask_462_1",1.61646941610277,0.347372464096315,-2.78470135659783,2.23253677167468,462,12,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment","2634","0.80711258284281","[[625.0016  273.4019  674.6212  353.92767]]","{'size': [672, 1008], 'counts': b'oSk<9`d0b0B8I4L4L3N2N2N1N2O2N1O1O1O2O0O1O1O100O1O100O1O1O1O1O1O1O1O010O0100O1O1N3M3L5L3L4M3M4J6K7I8G:Ahlj6'}","0.9853908","649.5","356.5","FALSE","FALSE","1","8","154-2","9","447","0.0665178571428571","mask_462",21,"gt1ra3B73_154-2"
"4789","mask_462_12",-4.89128792287843,0.942590875964801,-1.77845144244178,-1.45929605322325,462,8,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/gt1ra3B73/no_treatment/gt1ra3_266-5~0600000008.jpg","early_planting","gt1ra3B73","no_treatment","1271","0.8568777853067532","[[455.0908     0.       489.6515    44.656406]]","{'size': [672, 1008], 'counts': b'TX[9b0\\d07J4M4K4M2N2N2N1O00000000000000000000000000000000O1N2M4L3M4L4N4Jmbd:'}","0.968018","472.0","650.5","True","False","06","08","266-5","08","4287.5","0.7088293650793651","mask_462",24,"gt1ra3B73_266-5"
"4790","mask_463_1",-3.15947700560102,-1.81580631783535,4.14033730223959,1.05287710551846,463,13,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment","4229","0.734994174126816","[[317.677   136.73112 379.58887 242.19029]]","{'size': [672, 1008], 'counts': b'mTb6n0nc0:I6I5L5K3N4K3N2M5L2M5L2N3L3N4L2M2O1N2O0O2O000000000001O004L7I2N1O1N2O1O1O2N2N1N3N1N3N2M2N3M3M3N2M3M2M3N2M4L4I9J7FnWm<'}","0.98511475","348.5","481","FALSE","FALSE","1","8","154-2","9","696","0.103571428571428","mask_463",21,"gt1ra3B73_154-2"
